"Botanical.Name","ht.max","dbh","cw"
"Acer saccharum",30.18,106.633834056109,NA
"Acer saccharum",33.38,97.0845354839202,NA
"Acer saccharum",33.65,48.383112765757,NA
"Acer saccharum",34.14,116.501442580704,NA
"Acer saccharum",34.53,76.0760786251047,NA
"Acer saccharum",35.51,69.3915696245725,NA
"Acer saccharum",36.27,63.9803004336655,NA
"Acer saccharum",37.03,78.3042482919488,NA
"Betula lenta",30.72,42.9718435748499,NA
"Liriodendron tulipifera",37.95,86.5803070545125,NA
"Liriodendron tulipifera",38.1,84.0338274352621,NA
"Liriodendron tulipifera",39.32,NA,NA
"Liriodendron tulipifera",39.47,90.400026483388,NA
"Liriodendron tulipifera",40.17,NA,NA
"Liriodendron tulipifera",40.39,82.4422776732306,NA
"Liriodendron tulipifera",42.52,78.3042482919488,NA
"Fraxinus americana",33.99,107.588763913328,NA
"Fraxinus americana",34.14,96.1296056267014,NA
"Fraxinus americana",35.36,105.042284294078,NA
"Fraxinus americana",35.97,NA,NA
"Fraxinus americana",36.27,101.222564865202,NA
"Fraxinus americana",36.73,103.450734532046,NA
"Fraxinus americana",37.34,107.588763913328,NA
"Fraxinus americana",37.95,79.2591781491677,NA
"Fraxinus americana",38.4,88.8084767213566,NA
"Fraxinus americana",38.53,90.400026483388,NA
"Fraxinus americana",38.86,NA,NA
"Fraxinus americana",39.78,84.0338274352621,NA
"Fraxinus americana",39.78,NA,NA
"Fraxinus americana",39.93,67.1633999577284,NA
"Fraxinus americana",40.48,64.6169203384781,NA
"Fraxinus americana",41.61,62.388750671634,NA
"Fraxinus americana",44.41,63.0253705764466,NA
"Quercus alba",32.61,NA,NA
"Quercus alba",34.59,NA,NA
"Quercus alba",34.99,76.0760786251047,NA
"Betula alleghaniensis",30.63,71.9380492438229,NA
"Pinus strobus",46.12,NA,NA
"Tilia americana",32.31,53.4760720042577,NA
"Tilia americana",33.53,46.7915630037255,NA
"Tilia americana",37.46,78.3042482919488,NA
"Tilia americana",37.73,72.8929791010418,NA
"Fagus grandifolia",31.39,88.171856816544,NA
"Populus grandidentata",32.77,NA,NA
"Populus grandidentata",37.46,62.388750671634,NA
"Carya cordiformis",35.48,48.383112765757,NA
"Carya cordiformis",36.12,91.3549563406069,NA
"Prunus serotina",34.44,78.3042482919488,NA
"Prunus serotina",34.44,63.0253705764466,NA
"Prunus serotina",34.9,79.2591781491677,NA
"Prunus serotina",35.97,NA,NA
"Prunus serotina",37.64,97.0845354839202,NA
"Prunus serotina",39.29,101.222564865202,NA
"Prunus serotina",39.65,78.3042482919488,NA
"Prunus serotina",41.09,69.3915696245725,NA
"Nyssa sylvatica",28.5,66.2084701005095,NA
"Quercus montana",33.68,54.1126919090703,NA
"Magnolia acuminata",31.85,72.8929791010418,NA
"Magnolia acuminata",34.29,68.7549497197599,NA
"Magnolia acuminata",34.9,57.2957914331333,NA
"Magnolia acuminata",36.88,86.5803070545125,NA
"Magnolia acuminata",36.88,67.800019862541,NA
"Magnolia acuminata",37.64,58.2507212903521,NA
"Tsuga canadensis",3.09,72.8929791010418,NA
"Tsuga canadensis",33.07,91.3549563406069,NA
"Tsuga canadensis",33.99,64.6169203384781,NA
"Tsuga canadensis",34.14,90.400026483388,NA
"Tsuga canadensis",35.6,80.8507279111992,NA
"Tsuga canadensis",35.97,81.805657768418,NA
"Tsuga canadensis",36.73,97.0845354839202,NA
"Tsuga canadensis",36.97,NA,NA
"Tsuga canadensis",37.03,67.1633999577284,NA
"Tsuga canadensis",37.19,71.3014293390103,NA
"Tsuga canadensis",37.19,67.800019862541,NA
"Tsuga canadensis",37.76,88.8084767213566,NA
"Tsuga canadensis",37.8,71.3014293390103,NA
"Tsuga canadensis",39.59,86.5803070545125,NA
"Tsuga canadensis",39.81,84.0338274352621,NA
"Tsuga canadensis",40.54,92.9465061026384,NA
"Pinus strobus",38.56,107.588763913328,NA
"Pinus strobus",39.75,107.588763913328,NA
"Pinus strobus",41.15,NA,NA
"Pinus strobus",41.67,86.5803070545125,NA
"Pinus strobus",41.76,112.363413199422,NA
"Pinus strobus",41.91,113.318343056641,NA
"Pinus strobus",43.43,100.267635007983,NA
"Pinus strobus",45.42,146.422578106896,NA
"Pinus strobus",46.24,114.909892818673,NA
"Pinus strobus135'",NA,NA,NA
"Quercus rubra",31.09,71.9380492438229,NA
"Quercus rubra",32.31,95.4929857218888,NA
"Quercus rubra",34.75,92.9465061026384,NA
"Quercus rubra",35.05,78.3042482919488,NA
"Quercus rubra",35.08,78.3042482919488,NA
"Quercus rubra",35.66,101.859184770015,NA
"Quercus rubra",35.66,64.6169203384781,NA
"Quercus rubra",35.81,92.3098861978258,NA
"Quercus rubra",36.73,77.6676283871362,NA
"Quercus rubra",37.8,68.7549497197599,NA
"Carya glabra",39.26,115.546512723485,NA
"Acer rubrum",34.29,59.8422710523836,NA
"Acer rubrum",34.29,85.6253771972936,NA
"Acer rubrum",35.51,62.388750671634,NA
"Acer rubrum",38.34,68.7549497197599,NA
"Carya ovata",2.93,43.6084634796625,NA
"Carya ovata",2.94,44.5633933368814,NA
"Carya ovata",34.41,91.3549563406069,NA
"Carya ovata",34.59,46.7915630037255,NA
"Acer pensylvanicum",6.4,5.72957914331333,NA
"Acer pensylvanicum",11.73,13.0507080486581,NA
"Acer pensylvanicum",14.33,14.6422578106896,NA
"Acer saccharum",NA,91.3549563406069,NA
"Acer saccharum",32.77,92.3098861978258,NA
"Acer saccharum",33.53,NA,NA
"Acer saccharum",33.59,63.9803004336655,NA
"Betula lenta",29.72,58.2507212903521,NA
"Betula lenta",30.63,63.0253705764466,NA
"Liriodendron tulipifera",35.05,NA,NA
"Liriodendron tulipifera",35.36,58.2507212903521,NA
"Liriodendron tulipifera",37.03,80.8507279111992,NA
"Liriodendron tulipifera",38.28,50.9295923850073,NA
"Liriodendron tulipifera",38.86,67.1633999577284,NA
"Liriodendron tulipifera",39.62,76.0760786251047,NA
"Liriodendron tulipifera",39.78,67.1633999577284,NA
"Liriodendron tulipifera",40.39,58.8873411951647,NA
"Liriodendron tulipifera",41.61,84.0338274352621,NA
"Liriodendron tulipifera",41.91,87.2169269593251,NA
"Fraxinus americana",32.77,92.3098861978258,NA
"Fraxinus americana",35.27,68.7549497197599,NA
"Fraxinus americana",36.73,61.4338208144151,NA
"Fraxinus americana",36.88,88.8084767213566,NA
"Fraxinus americana",37.49,101.222564865202,NA
"Fraxinus americana",37.64,79.2591781491677,NA
"Fraxinus americana",38.1,90.400026483388,NA
"Fraxinus americana",38.1,88.171856816544,NA
"Fraxinus americana",38.56,NA,NA
"Fraxinus americana",39.32,57.2957914331333,NA
"Fraxinus americana",40.84,74.4845288630732,NA
"Fraxinus americana",42.12,77.6676283871362,NA
"Quercus alba",30.02,91.3549563406069,NA
"Quercus alba",31.55,85.6253771972936,NA
"Quercus alba",32.77,57.2957914331333,NA
"Quercus alba",32.98,87.2169269593251,NA
"Quercus alba",33.53,56.6591715283207,NA
"Quercus alba",36.67,80.8507279111992,NA
"Tilia americana",NA,90.400026483388,NA
"Tilia americana",36.36,42.9718435748499,NA
"Tilia americana",37.49,49.9746625277885,NA
"Tilia americana",38.86,NA,NA
"Tilia americana",38.95,NA,NA
"Tilia americana",39.23,65.571850195697,NA
"Tilia americana var. americana",39.38,69.7098795769788,NA
"Tilia americana var. americana",40.39,64.9352302908844,NA
"Fagus grandifolia",NA,101.859184770015,NA
"Fagus grandifolia",NA,120.32116200958,NA
"Fagus grandifolia",NA,113.318343056641,NA
"Fagus grandifolia",34.72,113.954962961454,NA
"Fagus grandifolia",34.87,35.9690246219114,NA
"Fagus grandifolia",35.63,62.388750671634,NA
"Fagus grandifolia",37.25,76.7126985299173,NA
"Fagus grandifolia",37.37,NA,NA
"Fagus grandifolia",39.65,NA,NA
"Castanea dentata",20.12,NA,NA
"Castanea dentata",21.21,37.2422644315366,NA
"Castanea dentata",22.65,29.9211355261918,NA
"Ulmus americana",2.74,NA,NA
"Ulmus americana",29.26,NA,NA
"Ulmus americana",30.91,73.5295990058544,NA
"Ulmus americana",35.69,67.1633999577284,NA
"Ulmus americana",36.76,91.3549563406069,NA
"Ulmus americana",36.76,82.4422776732306,NA
"Ulmus americana",38.77,103.769044484452,30.48
"Carpinus caroliniana",10.52,14.6422578106896,NA
"Platanus occidentalis",NA,109.816933580172,NA
"Platanus occidentalis",39.62,70.3464994817914,NA
"Platanus occidentalis",39.68,100.267635007983,NA
"Platanus occidentalis",40.93,42.9718435748499,NA
"Platanus occidentalis",41.24,56.6591715283207,NA
"Platanus occidentalis",42.73,71.3014293390103,NA
"Platanus occidentalis",42.89,75.1211487678858,NA
"Platanus occidentalis",43.89,NA,NA
"Platanus occidentalis",43.95,NA,NA
"Platanus occidentalis",44.07,81.805657768418,NA
"Platanus occidentalis",45.78,NA,NA
"Platanus occidentalis",46.36,77.6676283871362,NA
"Platanus occidentalis",46.51,87.2169269593251,NA
"Platanus occidentalis",46.63,NA,NA
"Platanus occidentalis",48.83,86.5803070545125,NA
"Populus grandidentata",30.91,41.3802938128185,NA
"Populus grandidentata",34.5,53.4760720042577,NA
"Populus grandidentata",35.91,NA,NA
"Populus grandidentata",37.83,71.3014293390103,NA
"Carya cordiformis",NA,62.388750671634,NA
"Carya cordiformis",39.35,46.1549430989129,NA
"Carya cordiformis",41.45,NA,NA
"Carya cordiformis",41.57,NA,NA
"Carya cordiformis",43.31,44.5633933368814,NA
"Carya cordiformis",45.29,45.5183231941003,NA
"Carya cordiformis",48.01,54.1126919090703,NA
"Fraxinus nigra",20.35,18.4619772395652,NA
"Prunus serotina",NA,75.1211487678858,NA
"Prunus serotina",33.25,NA,NA
"Prunus serotina",33.99,NA,NA
"Prunus serotina",34.32,NA,NA
"Prunus serotina",34.93,NA,NA
"Prunus serotina",35.2,63.9803004336655,NA
"Prunus serotina",36.06,32.4676151454422,NA
"Prunus serotina",38.53,73.5295990058544,NA
"Prunus serotina var. serotina",36.94,NA,NA
"Prunus serotina var. serotina",38.1,NA,NA
"Prunus serotina var. serotina",38.4,73.5295990058544,NA
"Prunus serotina var. serotina",38.89,78.9408681967614,NA
"Acer nigrum",38.46,57.6141013855396,NA
"Juglans nigra",34.14,34.6957848122863,NA
"Juglans nigra",34.44,55.3859317186955,NA
"Juglans nigra",35.05,75.1211487678858,NA
"Juglans nigra",35.05,NA,NA
"Juglans nigra",37.8,NA,NA
"Juglans nigra",38.01,38.8338141935681,NA
"Juglans nigra",38.22,78.3042482919488,NA
"Juglans nigra",38.62,96.1296056267014,NA
"Juglans nigra",38.89,71.9380492438229,NA
"Juglans nigra",39.26,73.5295990058544,NA
"Salix nigra",25.15,NA,NA
"Salix nigra",25.6,NA,NA
"Salix nigra",27.89,94.2197459122636,NA
"Salix nigra",28.5,NA,NA
"Salix nigra",29.41,67.800019862541,NA
"Nyssa sylvatica",25.15,29.9211355261918,NA
"Acer negundo var. negundo",13.87,NA,NA
"Juglans cinerea",36,79.2591781491677,NA
"Quercus montana",29.57,NA,NA
"Quercus montana",30.25,58.2507212903521,NA
"Amelanchier arborea",22.37,28.9662056689729,NA
"Amelanchier arborea var. arborea",16,NA,NA
"Amelanchier arborea var. arborea",24.99,23.2366265256596,NA
"Magnolia acuminata",33.62,NA,NA
"Magnolia acuminata",35.36,59.8422710523836,NA
"Populus deltoides",39.01,NA,NA
"Populus deltoides",39.35,NA,NA
"Populus deltoides",40.08,80.8507279111992,NA
"Populus deltoides",40.75,126.050741152893,NA
"Populus deltoides",40.97,135.918349677488,NA
"Populus deltoides ssp. deltoides",40.9,133.371870058238,NA
"Populus deltoides ssp. deltoides",42.89,145.149338297271,22.86
"Tsuga canadensis",NA,84.0338274352621,NA
"Tsuga canadensis",34.02,58.2507212903521,NA
"Tsuga canadensis",34.38,71.3014293390103,NA
"Tsuga canadensis",34.59,74.4845288630732,NA
"Tsuga canadensis",35.66,74.4845288630732,NA
"Tsuga canadensis",35.94,82.4422776732306,NA
"Tsuga canadensis",39.04,84.988757292481,NA
"Tsuga canadensis",41.06,77.6676283871362,NA
"Pinus strobus",36.94,NA,NA
"Pinus strobus",41.24,NA,NA
"Pinus strobus",42.76,NA,NA
"Acer ×freemanii",28.65,NA,NA
"Acer ×freemanii",30.18,92.3098861978258,NA
"Fraxinus pennsylvanica",30.94,54.1126919090703,NA
"Ostrya virginiana",20.48,21.0084568588155,NA
"Ostrya virginiana",20.73,33.1042350502548,NA
"Ostrya virginiana",23.16,29.9211355261918,NA
"Quercus rubra",NA,92.9465061026384,NA
"Quercus rubra",NA,89.7634065785754,NA
"Quercus rubra",38.53,67.800019862541,NA
"Quercus rubra",39.87,NA,NA
"Quercus rubra",41.3,NA,NA
"Quercus rubra",42.76,NA,NA
"Quercus rubra var. rubra",42.31,76.0760786251047,NA
"Quercus rubra var. rubra",44.74,69.7098795769788,NA
"Prunus pensylvanica",18.93,26.7380360021289,NA
"Acer rubrum",NA,88.171856816544,NA
"Acer rubrum",36.3,56.6591715283207,NA
"Acer rubrum var. rubrum",34.87,57.2957914331333,NA
"Acer rubrum var. rubrum",36.76,NA,NA
"Acer rubrum var. rubrum",39.2,67.800019862541,NA
"Salix interior",5.49,NA,NA
"Carya ovata",32.61,63.9803004336655,NA
"Carya ovata",36.67,56.6591715283207,NA
"Acer saccharinum",31.39,NA,NA
"Ulmus rubra",36.27,NA,NA
"Ulmus rubra",37.25,44.5633933368814,NA
"Acer pensylvanicum",8.32,10.5042284294078,NA
"Acer pensylvanicum",16.92,16.5521175251274,NA
"Acer saccharum",33.83,NA,NA
"Acer saccharum",34.53,86.5803070545125,NA
"Acer saccharum",34.81,77.6676283871362,NA
"Acer saccharum",35.08,79.2591781491677,NA
"Acer saccharum",35.42,79.2591781491677,NA
"Acer saccharum",35.69,80.8507279111992,NA
"Acer saccharum",35.94,45.200013241694,NA
"Acer saccharum",36.12,NA,NA
"Acer saccharum",36.52,NA,NA
"Acer saccharum",36.94,78.3042482919488,NA
"Acer saccharum",37.4,86.5803070545125,NA
"Acer saccharum",37.76,67.800019862541,NA
"Acer saccharum",37.98,62.388750671634,NA
"Acer saccharum",38.71,59.8422710523836,NA
"Acer saccharum",38.89,62.388750671634,NA
"Acer saccharum var. saccharum",36.64,83.3972075304495,NA
"Acer saccharum var. saccharum",37.95,72.8929791010418,NA
"Acer saccharum var. saccharum",39.68,NA,NA
"Betula lenta",27.52,30.8760653834107,NA
"Liriodendron tulipifera",NA,54.1126919090703,NA
"Liriodendron tulipifera",41.36,NA,NA
"Liriodendron tulipifera",42.46,NA,NA
"Liriodendron tulipifera",43.92,84.0338274352621,NA
"Liriodendron tulipifera",45.57,103.769044484452,NA
"Liriodendron tulipifera",46.45,105.997214151297,NA
"Liriodendron tulipifera",46.48,97.0845354839202,NA
"Liriodendron tulipifera",47.55,NA,NA
"Liriodendron tulipifera",49.09,NA,NA
"Liriodendron tulipifera",49.16,108.543693770547,NA
"Liriodendron tulipifera",49.83,81.4873478160117,NA
"Fraxinus americana",40.05,NA,NA
"Fraxinus americana",40.48,NA,NA
"Fraxinus americana",41.82,65.571850195697,NA
"Fraxinus americana",42.37,NA,NA
"Fraxinus americana",42.4,55.7042416711018,NA
"Fraxinus americana",42.82,79.8957980539803,NA
"Fraxinus americana",43.74,NA,NA
"Quercus alba",27.98,63.9803004336655,NA
"Betula alleghaniensis",30.18,65.571850195697,NA
"Betula alleghaniensis",30.88,43.6084634796625,NA
"Betula alleghaniensis",33.89,63.3436805288529,NA
"Populus deltoides",32.86,281.385997927166,30.69
"Tilia americana",34.54,NA,NA
"Hamamelis virginiana",6.4,NA,NA
"Carya cordiformis",34.44,NA,NA
"Tsuga canadensis",37.03,NA,NA
"Tsuga canadensis",39.4,NA,NA
"Pinus strobus",35.74,NA,NA
"Pinus strobus",36.35,NA,NA
"Viburnum lantanoides",2.62,NA,NA
"Viburnum lantanoides",2.87,NA,NA
"Carya tomentosa",28.35,NA,NA
"Acer spicatum",7.77,NA,NA
"Acer spicatum",7.87,NA,NA
"Acer spicatum",8.84,NA,NA
"Acer spicatum",9.8,10.5042284294078,NA
"Quercus rubra",28.75,NA,NA
"Carya ovalis",32,NA,NA
"Liriodendron tulipifera",35.05,NA,NA
"Liriodendron tulipifera",38.23,NA,NA
"Fraxinus americana",34.29,NA,NA
"Quercus alba",27.58,NA,NA
"Tilia americana var. americana",26.88,109.498623627766,NA
"Fagus grandifolia",23.1,101.859184770015,NA
"Fagus grandifolia",24.93,94.8563658170762,NA
"Fagus grandifolia",32.1,112.045103247016,NA
"Thuja occidentalis",17.92,NA,NA
"Carya cordiformis",32,72.8929791010418,NA
"Prunus serotina var. serotina",26.67,86.8986170069188,NA
"Acer nigrum",25.02,90.7183364357943,NA
"Acer nigrum",25.82,98.0394653411391,NA
"Picea pungens",24.23,58.8873411951647,NA
"Magnolia acuminata",24.66,150.242297535772,NA
"Tsuga canadensis",21.03,68.7549497197599,NA
"Tsuga canadensis",22.68,76.394388577511,NA
"Juniperus virginiana",17.25,53.1577620518514,NA
"Pinus strobus",30.75,99.3127051507643,NA
"Fagus sylvatica",22.59,130.825390438988,NA
"Larix decidua",26.3,93.2648160550447,NA
"Cornus florida",9.2,NA,NA
"Quercus rubra var. rubra",26.33,168.704274775337,NA
"Quercus rubra var. rubra",27.52,136.236659629895,NA
"Quercus rubra var. rubra",32,134.008489963051,NA
"Acer platanoides",22.49,93.9014359598573,NA
"Picea abies",31.55,81.1690378636055,NA
"Carya glabra",30.51,94.8563658170762,NA
"Pseudotsuga menziesii var. glauca",26.7,67.4817099101347,NA
"Quercus coccinea var. coccinea",20.3,78.9408681967614,NA
"Acer saccharinum",28.13,99.9493250555769,NA
"Acer saccharum var. saccharum",25.24,111.72679329461,NA
"Liriodendron tulipifera",32.16,151.197227392991,NA
"Liriodendron tulipifera",35.6,NA,NA
"Picea glauca",18.2,39.1521241459744,NA
"Tilia americana var. americana",25.45,NA,NA
"Carya cordiformis",29.02,NA,NA
"Acer nigrum",20.18,35.3324047170988,NA
"Fraxinus pennsylvanica",31.7,NA,NA
"Crataegus spp.",8.11,15.9154976203148,NA
"Quercus rubra var. rubra",28.13,78.3042482919488,NA
"Carya ovata",33.83,NA,NA
"Carya laciniosa",27.52,51.5662122898199,NA
"Carya laciniosa",30.6,69.0732596721662,NA
"Acer saccharinum",28.35,NA,NA
"Quercus bicolor",28.47,NA,NA
"Quercus macrocarpa var. macrocarpa",31.21,60.4788909571962,NA
"Cornus racemosa",4.97,NA,NA
"Acer saccharum",NA,121.276091866799,NA
"Acer saccharum",NA,117.138062485517,NA
"Gleditsia triacanthos",26.3,146.422578106896,NA
"Quercus alba",NA,169.659204632556,NA
"Quercus alba",21.34,192.895831158215,39.38
"Quercus macrocarpa",22.77,118.729612247548,NA
"Larix decidua",19.45,87.2169269593251,NA
"Carya cordiformis",34.17,NA,NA
"Populus deltoides",33.86,131.780320296206,NA
"Acer saccharum",30.65,NA,NA
"Liriodendron tulipifera",32.92,NA,NA
"Liriodendron tulipifera",33.83,NA,NA
"Tilia americana",25.6,74.4845288630732,NA
"Tilia americana",26.97,NA,NA
"Tilia americana",27.13,92.9465061026384,NA
"Tilia americana",30.91,65.8901601481032,NA
"Tilia americana",31.55,54.4310018614766,NA
"Tilia americana",32.46,50.2929724801947,NA
"Ulmus americana",24.38,28.3295857641603,NA
"Carpinus caroliniana",14.54,NA,NA
"Platanus occidentalis",29.72,79.2591781491677,NA
"Platanus occidentalis",32.55,59.205651147571,NA
"Platanus occidentalis",32.64,NA,NA
"Platanus occidentalis",32.64,49.3380426229759,NA
"Platanus occidentalis",32.92,101.859184770015,NA
"Platanus occidentalis",33.47,63.0253705764466,NA
"Platanus occidentalis",33.74,NA,NA
"Platanus occidentalis",33.92,63.9803004336655,NA
"Platanus occidentalis",34.29,86.2619971021062,NA
"Platanus occidentalis",34.59,105.042284294078,NA
"Platanus occidentalis",34.75,63.0253705764466,NA
"Platanus occidentalis",35.66,62.0704407192277,NA
"Platanus occidentalis",36.03,112.681723151829,NA
"Platanus occidentalis",36.67,71.9380492438229,NA
"Platanus occidentalis",36.94,102.814114627234,NA
"Platanus occidentalis",36.94,102.814114627234,NA
"Platanus occidentalis",37.67,71.3014293390103,NA
"Carya cordiformis",27.34,NA,NA
"Carya cordiformis",30.08,NA,NA
"Carya cordiformis",31.91,NA,NA
"Carya cordiformis",32.64,NA,NA
"Carya cordiformis",33.92,NA,NA
"Carya cordiformis",34.84,NA,NA
"Carya cordiformis",35.94,50.2929724801947,NA
"Carya cordiformis",37.12,62.0704407192277,NA
"Carya cordiformis",39.14,70.983119386604,NA
"Prunus serotina",26.21,52.5211421470388,NA
"Prunus serotina",26.52,42.9718435748499,NA
"Prunus serotina",30.63,62.0704407192277,NA
"Prunus serotina",31.27,NA,NA
"Prunus serotina",32.83,49.3380426229759,NA
"Robinia pseudoacacia",26.21,52.5211421470388,NA
"Robinia pseudoacacia",26.52,42.9718435748499,NA
"Robinia pseudoacacia",26.79,NA,NA
"Robinia pseudoacacia",29.35,NA,NA
"Robinia pseudoacacia",29.72,55.0676217662892,NA
"Robinia pseudoacacia",29.72,53.4760720042577,NA
"Robinia pseudoacacia",29.72,NA,NA
"Robinia pseudoacacia",30.94,84.0338274352621,NA
"Robinia pseudoacacia",31.55,NA,NA
"Robinia pseudoacacia",32,52.5211421470388,NA
"Robinia pseudoacacia",32.83,NA,NA
"Acer nigrum",18.44,32.4676151454422,NA
"Acer nigrum",20.88,35.6507146695051,NA
"Acer nigrum",25.76,32.4676151454422,NA
"Juglans nigra",31.18,86.5803070545125,NA
"Juglans nigra",31.39,106.633834056109,NA
"Juglans nigra",32,72.8929791010418,NA
"Juglans nigra",32.46,52.5211421470388,NA
"Juglans nigra",32.61,62.388750671634,NA
"Acer negundo",16.15,38.8338141935681,NA
"Acer negundo",17.53,28.9662056689729,NA
"Juglans cinerea",21.34,85.6253771972936,NA
"Juglans cinerea",22.86,67.1633999577284,NA
"Juglans cinerea",25.3,74.4845288630732,NA
"Juglans cinerea",27.13,56.6591715283207,NA
"Juglans cinerea",27.28,59.8422710523836,NA
"Juglans cinerea",27.74,97.0845354839202,NA
"Juglans cinerea",27.89,59.8422710523836,NA
"Juglans cinerea",28.35,47.7464928609444,NA
"Juglans cinerea",30.02,49.9746625277885,NA
"Juglans cinerea",30.18,71.3014293390103,NA
"Juglans cinerea",30.48,61.4338208144151,NA
"Juglans cinerea",30.63,NA,NA
"Juglans cinerea",30.78,NA,NA
"Juglans cinerea",30.94,49.3380426229759,NA
"Juglans cinerea",31.24,58.8873411951647,NA
"Ptelea trifoliata",5.33,4.13802938128185,NA
"Magnolia acuminata",27.07,95.1746757694825,NA
